дает;5
француз;5
черные;5
лоб;5
щи;5
товарища;5
сего;5
встретил;5
природы;5
новость;5
подобных;5
приятное;5
клал;5
доедет;5
просадил;5
полагаете;5
семейства;5
пить;5
сию;5
редко;5
суровый;5
дотоле;5
арбуз;5
маниловым;5
новых;5
хозяином;5
внутренно;5
пером;5
хорошие;5
засим;5
солнце;5
бедная;5
пестро;5
носят;5
всяком;5
счастье;5
чувствовала;5
вскользь;5
очутилось;5
чубарому;5
близко;5
неожиданно;5
работать;5
предполагать;5
сем;5
обеих;5
знают;5
половина;5
спорил;5
некоторого;5
выиграл;5
ужина;5
шашку;5
невзначай;5
письма;5
поля;5
средств;5
вчера;5
судьба;5
справедливо;5
домы;5
отказался;5
наскоро;5
знакомства;5
почтмейстера;5
ревизии;5
назвать;5
решить;5
стуле;5
предмета;5
бюро;5
спине;5
ради;5
высокого;5
выходя;5
городской;5
находилось;5
грош;5
обыкновению;5
шкатулку;5
чувствовать;5
следы;5
тобой;5
покорнейше;5
дали;5
находится;5
попросил;5
стала;5
тоненьких;5
десяток;5
швейцар;5
таково;5
ключник;5
благодарю;5
шее;5
шел;5
натуре;5
этажа;5
обращался;5
полные;5
полный;5
скромно;5
тридцати;5
ничуть;5
многое;5
немедленно;5
узнали;5
виноват;5
широкие;5
заехал;5
поздно;5
пойдет;5
твоим;5
охотою;5
секретарь;5
милая;5
весть;5
бедных;5
расписку;5
государя;4
сестра;4
ночам;4
чиновниками;4
даму;4
кабинет;4
слышать;4
кожи;4
колодки;4
глядит;4
выходили;4
которою;4
разу;4
промеж;4
французски;4
густой;4
задние;4
волосы;4
счастие;4
петербург;4
решиться;4
главные;4
другою;4
сударыня;4
доволен;4
горох;4
приятные;4
продай;4
продам;4
дети;4
члены;4
умирали;4
спокойно;4
москву;4
объявил;4
густые;4
трубки;4
метко;4
углов;4
немилосердно;4
меру;4
чувствуя;4
приятность;4
спорили;4
побольше;4
низко;4
своею;4
приняло;4
приняли;4
диване;4
заметив;4
положения;4
помилуйте;4
кифа;4
поспешно;4
отворилась;4
похожа;4
телеги;4
мнение;4
пропал;4
купили;4
статский;4
топором;4
крыльцу;4
пойти;4
постарался;4
вопросов;4
вопросом;4
воскресным;4
вошли;4
правой;4
начальника;4
коллежский;4
сели;4
славно;4
нехорошее;4
полицеймейстеру;4
спасибо;4
сахар;4
кувшинников;4
роста;4
прав;4
поди;4
произвело;4
согласятся;4
утро;4
тяжело;4
дворовой;4
думает;4
окончания;4
встряхивал;4
хотели;4
нашел;4
живые;4
занимался;4
проговорил;4
купим;4
подушку;4
конюшне;4
девица;4
рассуждения;4
душах;4
сено;4
тонким;4
пройти;4
подобного;4
высокопревосходительство;4
стакан;4
мел;4
вельможа;4
осторожно;4
пустился;4
звали;4
затылке;4
соро;4
совершенная;4
нрава;4
рту;4
ворот;4
медведя;4
принести;4
статься;4
меньше;4
щей;4
играли;4
побуждение;4
знали;4
прекрасный;4
многим;4
фу;4
одному;4
михеева;4
поеду;4
давши;4
овес;4
сочинительница;4
век;4
пропустил;4
куртке;4
медленно;4
улыбка;4
красками;4
уходили;4
насквозь;4
барабан;4
выпил;4
поставить;4
занялся;4
дорогой;4
суп;4
продолжать;4
прах;4
цены;4
заняты;4
черта;4
губернского;4
картины;4
известную;4
ой;4
горло;4
русским;4
поэмы;4
четырех;4
крепкий;4
крепкие;4
сыщете;4
покупаете;4
русской;4
банк;4
густыми;4
